Rooms,Bathroom,Landsize,BuildingArea,YearBuilt,Price
4,3,420,146,1920,1136000
3,2,203,163,1890,2300000
3,2,61,170,1920,1000000
3,1,304,125,1900,1855000
3,2,470,118,1960,1028800
3,1,671,103,1960,741000
4,2,738,192,2000,605000
3,1,590,132,1960,770000
5,3,450,260,2011,725500
3,1,379,125,1925,1210000
3,1,515,101,1991,405000
2,1,125,124,2000,1300000
3,1,689,152,1920,1760000
3,1,1000,85,1930,1575000
3,2,610,21,1970,817000
3,2,557,119,1960,959000
3,1,0,100,1960,450000
2,1,0,91,1993,660000
3,1,527,146,1965,680000
2,2,799,110,2012,932000
1,1,406,49,1970,457000
2,1,311,108,1930,1075000
5,2,920,241,1900,2800000
4,1,370,151,1940,1350000
5,3,678,349,2001,2800000
3,3,564,342,2000,6250000
2,1,263,109,1910,1283000
5,3,695,305,2015,1600000
2,2,0,92,2002,840000
3,1,627,132,1930,1561000
3,2,334,129,2003,790000
3,2,171,126,1890,1595000
3,1,231,130,1995,1070000
4,4,1135,275,1960,3230000
2,1,240,109,1995,920000
3,2,235,130,2006,890000
2,1,315,108,1910,1056000
4,2,630,314,2000,2538000
3,2,405,156,1930,1278000
2,1,378,105,1920,760000
3,2,656,210,1970,2330000
4,1,449,129,1910,1305000
2,1,0,85,1965,802000
4,2,530,216,1980,900000
4,2,446,274,2002,3399000
4,2,854,260,1995,810000
3,2,239,187,2007,920000
1,1,0,46,1974,452000
2,1,1452,96,1970,600000
3,2,188,185,2010,1800000
4,1,595,80,1950,675000
4,3,291,212,2012,1435000
3,2,293,180,2006,1120000
2,1,156,79,1900,1035000
4,2,660,202,1977,1050000
4,1,254,124,1890,905000
2,1,407,66,1960,575000
2,2,123,90,2007,670000
2,1,1011,77,1970,440000
2,1,214,77,1890,710000
6,3,966,332,1990,1115000
3,2,548,127,1970,1291000
3,1,557,138,1985,626000
4,2,452,159,2009,560000
4,2,482,256,2006,1742000
4,2,621,203,2000,1500000
1,1,0,32,1970,330000
4,2,700,168,1950,700000
2,1,581,96,1950,837000
5,3,766,274,1970,1060000
3,2,165,148.5,1890,2500000
2,1,0,73,2005,666000
3,1,238,171,2004,646000
2,1,0,68,2008,611000
3,2,229,130,2008,530000
3,1,182,102,1890,1435000
4,2,592,191,1950,1000500
3,2,238,118,2011,615500
3,1,704,102,1960,703000
3,1,279,122,1900,1050000
4,2,436,211,1880,1950000
4,2,373,200,2009,1210000
3,2,544,135,1970,730000
3,2,0,120,2005,760000
3,2,206,112,1998,1070000
4,2,512,221,2012,670000
3,1,224,159,1985,500000
4,3,697,213,1970,770000
3,2,200,144,2003,1000000
3,3,58,60,2009,900000
3,2,200,130,2013,820000
3,2,324,165,1880,1475000
2,2,6996,136,2000,1080000
2,1,0,60,2002,672000
5,3,623,257,1950,1550000
3,1,1063,133,1975,895000
1,1,0,51,1960,440000
4,2,803,309,2002,1030000
3,2,622,0,1960,1205000
2,1,196,101,1922,1110000
4,2,297,175,1900,1340000
2,1,213,92,1980,755000
3,3,846,187,1940,1050000
3,1,192,121,2005,522500
2,1,54,85,2000,440000
2,2,177,105,2000,754000
3,2,517,195,1920,2575000
4,1,478,152,1925,1270000
5,2,627,232,1960,1060000
5,3,656,130,1970,704500
4,2,815,198,2000,705000
5,3,700,220,1973,950000
3,1,483,162,1890,1250000
2,1,334,115,1930,920000
5,3,725,201,1980,1480000
4,2,560,305,2005,1250000
2,1,148,79,2003,630000
1,1,168,63,1950,351000
4,3,310,276,1880,2920000
3,1,185,107,1990,846000
4,3,256,217,2015,1160000
3,2,863,180.56,1975,620000
4,2,627,181,1905,1966000
4,1,745,130,1950,845000
3,2,664,188,1930,2118000
4,1,276,118,1915,1140000
3,2,805,261,1930,2525000
3,2,389,161,2005,520000
4,1,672,151,1970,510000
2,1,0,78,2004,570000
3,1,259,105,1940,817000
3,1,577,131,1920,825000
2,1,633,134.3,1960,1900000
2,1,301,100,1925,1050000
1,1,1414,47,2014,375000
2,2,0,65,2010,465000
2,1,721,78,1960,587000
2,1,110,91,2013,510000
2,1,197,101,1890,1155000
3,1,543,139,1940,1025000
4,4,543,259,2015,1600000
3,1,463,119,1950,670000
2,1,196,109,1970,790000
2,1,130,80,1960,730000
4,2,298,147,1920,950000
4,2,731,178,1985,905000
3,2,536,169,1980,750000
4,2,750,214,1950,2205000
3,2,304,34,1990,880000
3,1,349,95,1950,810000
2,1,141,81,1980,424000
5,1,432,200,1915,1550000
4,2,1002,170,1985,1112000
3,1,518,122,1960,745000
2,1,47,35,2013,305000
3,1,253,145,1997,750000
3,1,536,104,1975,460000
5,1,545,132,1970,826000
5,2,502,365,2012,1485000
3,1,696,132,1975,720000
3,2,217,163,2006,1425000
4,1,700,176,1960,777000
2,1,0,100,1973,772000
3,1,311,94,1955,630000
2,1,0,70,1970,360000
2,1,0,61,1965,480000
5,2,710,170,1955,1750000
3,2,132,95,1900,1275000
3,1,537,118.54,1960,570000
2,1,150,88,1970,900000
3,1,688,192,1950,1115000
2,1,161,100,2010,380000
2,2,1223,81,2011,570000
4,4,948,311,1960,2081000
3,2,556,129,1950,707000
2,1,0,87,2004,400000
2,1,157,102,2000,417500
3,1,585,30,1965,750000
2,1,0,70,2011,435000
5,3,1006,411,1920,2600000
3,2,568,148,1970,690000
3,2,309,150,2005,907800
4,3,0,185,2008,915000
3,1,696,128,1910,2415000
2,1,0,64,1970,415000
3,1,768,122,1985,967500
1,1,0,34,1960,250000
3,1,609,103,1960,527000
4,2,182,100,1900,3120000
3,2,0,160,2016,1520000
2,1,0,93,1972,606000
3,2,411,225,1997,1725000
5,3,715,420,2009,2570000
3,2,578,120,1950,920000
3,2,203,112,1900,1850000
3,1,730,122,1940,1210000
4,1,766,167,1968,1870000
4,1,362,112,1920,1285000
1,1,995,35,1970,257500
3,1,585,97,1960,708000
2,1,0,74,1971,584000
3,1,472,147,1965,900000
3,2,116,124,2007,899000
3,2,404,190,2011,1500000
3,1,227,118,1930,805000
2,1,0,72,1994,610250
4,2,590,231,1924,1670000
2,1,713,60,1975,682000
4,3,1503,209,1980,920000
4,2,0,150,1950,800000
4,3,527,240,1980,852000
4,2,249,214,1970,1645000
2,1,200,62,1970,580000
3,2,400,126,1996,1395000
3,2,452,140,1992,482000
4,2,581,139,1960,512500
4,2,0,147,2000,774000
4,2,455,178,1890,1606000
3,1,529,99,1960,935000
4,1,604,183,1965,1180000
1,1,0,50,2013,470000
3,1,565,125,1970,600000
4,3,728,153,1990,1045000
2,1,667,130,1955,1900000
3,1,618,163,1960,1430000
2,1,105,108,2005,841000
4,1,696,100,1930,1337000
3,2,124,116,2000,930000
3,2,388,92,1950,870000
3,2,517,207,1900,1750000
2,1,746,265,1950,1570000
3,1,217,101,1970,865000
2,1,931,121,1970,836000
2,1,0,70,1994,580000
3,2,313,160,1995,1501000
2,1,288,160,1900,1303000
4,3,386,185,1913,1650000
2,1,116,92,1960,650000
3,1,553,137,1930,1160000
3,2,271,143,1915,850000
2,1,0,53,2010,465000
3,2,275,142,2008,830000
3,1,530,128,1970,595000
3,2,301,117,1980,828000
3,2,660,133,1960,1406000
4,2,573,186,1890,2175000
3,1,0,114,1900,710000
2,1,0,60,2014,495000
2,1,158,110,1900,1189000
3,2,585,146,1975,570000
2,1,0,76,1968,632500
2,1,92,115,1970,855000
4,2,611,184.75,1980,763000
3,1,667,136,1950,1300000
5,2,676,100,1960,845000
1,1,0,60,2012,450000
2,1,178,70,1900,890000
4,2,685,141,1970,362000
2,1,0,57,2006,470000
3,2,266,153,2000,460000
4,3,701,273,1885,2600000
3,1,578,123,1984,506000
2,1,228,110,2004,995000
3,1,713,127,1970,900000
2,1,882,74,1970,315000
3,2,745,157,1920,2115000
3,1,308,113,1930,1335000
3,1,889,135,1943,1435000
4,3,613,142,1950,1215000
5,3,839,247,1925,1740000
3,1,323,129,1900,780000
4,1,300,185,1890,890000
3,1,331,157.9352,1989,940000
3,2,266,134,2001,813000
5,3,796,304,1975,1490000
3,1,563,130,1930,1370000
4,2,715,230,1920,1812500
4,2,561,160,1970,749000
2,1,372,82,1940,630000
2,1,0,85,1990,502000
2,1,0,74,1940,720000
2,1,123,95,2005,633000
3,1,653,109,1930,1005000
4,2,613,221,2011,580000
2,1,0,52,2011,475000
4,2,510,196,2016,940000
2,1,278,104,1980,639000
3,1,459,114,1970,810000
1,1,0,49,1960,455000
1,1,1192,45,2009,420000
4,2,746,161,1950,1740000
3,1,487,189,1925,1080000
4,3,544,264,1997,821000
4,2,670,197,1980,1303000
3,2,0,132,2000,920000
2,1,887,76,1973,695500
3,2,1113,113,1990,860000
4,2,736,225,1958,1825000
2,1,169,90,1900,850000
3,1,490,116,1970,595000
3,2,361,237,2014,2005000
3,2,215,118,2005,620000
5,3,700,454,1988,1575000
2,2,0,70,2000,570000
3,1,534,95,1980,725000
2,1,111,67,1987,386000
3,2,256,134,2012,900500
3,3,305,220,2007,1425000
2,2,190,172,1875,2200000
4,3,727,167,1970,1211000
2,1,165,89,1995,390000
4,2,0,171,1900,1510000
2,1,348,100,1992,1285000
4,2,389,158,1990,871500
3,2,374,101,1940,1285000
1,1,2048,55,1970,381000
3,1,565,110,1950,885000
4,2,808,184,1980,732000
2,1,141,72,1900,1182500
4,2,557,220,1920,1895000
2,1,4977,79,2000,353000
5,2,512,239,2014,650000
4,2,256,156,1890,1908000
3,1,282,112,1900,1210000
4,2,548,205,1930,1857000
3,2,0,163,1980,1470000
5,3,826,250,1955,1797000
3,1,390,84,1970,810000
3,1,198,124,1910,1180000
3,2,535,148,1970,641000
2,1,337,122,1940,1195000
4,3,627,303,1997,3325000
4,3,615,201,1920,1780000
2,1,660,117,1930,1813000
3,1,886,120,1960,696000
2,1,586,80,1955,590000
3,2,651,162,1977,910000
3,3,417,220,2016,3300000
5,4,355,25,1979,1400000
3,3,382,218,2008,1500000
3,1,495,141,1920,1650000
4,2,457,166,1900,2381000
5,5,552,219,1920,2100000
2,1,0,74,1960,528500
4,2,630,177,2003,600000
3,2,347,195,2013,1525000
3,1,281,150,1995,905000
2,1,831,80,1970,525500
2,2,76,129,2013,770000
3,1,539,148,1985,557000
3,1,211,18,1906,1810000
3,1,322,107,1920,1120000
4,1,426,144,1930,830000
5,3,778,326,2000,3085000
4,3,726,194,1958,1680000
4,2,502,320,2003,1005800
3,1,645,126,1960,1100000
3,2,0,109,1994,860000
3,1,0,110,1999,860000
2,1,668,88,1955,741250
4,2,714,188,1925,2130000
3,1,630,105.23,1970,485000
2,1,556,75,2010,480000
4,2,286,283,1999,2000000
4,4,508,465,2011,4050000
2,1,229,101,2000,680000
4,2,689,25,1977,1280000
2,1,152,87,1910,770000
3,1,558,104,1925,715000
3,1,695,141,1940,940000
2,1,0,73,2000,390000
2,1,833,107,1960,935000
2,1,231,98,1985,1053000
2,1,0,66,1960,486000
3,1,530,109,1987,390000
4,2,1060,175,1940,1150000
2,3,302,250,2018,1310000
4,2,687,237,1983,1830000
2,1,189,93,1980,905000
3,2,645,219,1910,2650000
4,2,550,172,2010,525000
2,1,123,73,1910,1025000
3,2,492,160,2007,644000
2,2,248,99,2011,675000
1,1,0,35,1967,366000
3,2,140,121,1980,955000
1,1,147,82,1890,772000
3,1,604,190,1970,620000
2,1,0,75,1970,438000
1,1,502,38,1950,370000
5,2,534,237,1890,2425000
4,2,660,167,1920,1610000
4,2,525,0,1965,815000
3,1,507,186,1910,1535000
3,1,462,104,1956,605000
3,1,341,132,1950,781500
2,1,0,88,1970,879000
4,2,400,136,2011,527000
3,2,602,180,1970,1570000
2,1,267,95,1940,770000
2,1,361,123,1910,1365000
3,1,534,127,1960,1235000
3,1,231,124,1910,1255000
2,1,904,53,1985,399000
2,1,476,97,1930,996000
3,2,205,184,1995,1330000
1,1,644,47,1960,390000
3,1,584,112,1950,1145000
2,1,82,90,1910,1150000
3,2,494,135,1920,1200000
4,2,612,236,2013,865000
2,1,728,73,1965,657500
4,2,868,217,1930,1800000
4,2,234,160,2009,973500
4,3,402,277,1950,2500000
3,1,260,150,1961,488000
3,2,771,169,1960,1100000
5,3,617,347,1990,1440000
2,1,179,101,2001,742500
4,2,729,173,1970,1060000
2,1,0,72,2012,485000
2,2,0,85,2011,742500
2,1,53,71,2000,410000
3,1,492,103,1940,1220000
4,2,680,230,2011,715000
3,2,275,106,1880,1240000
3,1,464,147,1948,1450000
3,1,390,118,1970,840000
2,1,0,62,1980,601000
3,2,318,103,2000,780000
4,4,929,266,1960,1850000
4,2,1033,164,1950,1415500
4,2,125,200,2000,1007000
2,1,0,80,1975,590000
2,1,0,77,2002,545000
2,1,171,101,1970,903000
4,2,686,210,1960,2030000
3,2,147,149,2007,825000
4,1,374,113,1940,706000
3,1,715,111,1960,706000
4,3,627,213,1970,1725000
3,1,697,128,1955,1590000
2,1,0,84,2010,460000
2,2,248,120,1995,650000
3,1,678,124,1950,907000
2,1,0,92,1965,722000
3,1,782,102,1960,1310000
3,1,688,105,1930,1295000
4,2,752,253,1981,2188000
3,2,320,85,1958,855000
3,1,576,127,1945,1317500
4,2,212,158,1900,1820000
3,2,444,122,1945,982500
5,2,596,172,1972,890000
2,2,217,113,2006,660000
3,1,841,124,1960,2100000
3,2,1132,240,1950,2400000
3,1,384,89,1940,985000
3,1,539,104,1975,678500
4,2,629,180,1985,935000
4,3,286,160,1990,1100000
4,2,244,180,1900,1819000
2,1,249,98,1940,1242000
3,1,234,104,1900,1010000
2,1,0,63,1970,425000
4,3,732,367,1980,4500000
3,2,310,179,2005,1560000
4,2,947,225,1930,2500000
4,2,642,199.5,2004,420000
3,2,665,195,1886,1580000
2,1,0,75,2007,370000
2,1,559,57,1970,640000
1,1,6866,63,2010,600000
3,2,151,3,2010,865000
3,3,291,175,2009,790000
3,1,557,111,1955,600000
3,1,263,123,2000,955000
3,2,260,167,2000,1315000
5,2,1670,280,2000,710000
3,1,631,115,1965,805000
2,1,161,112,2015,600000
4,2,540,531,2012,690000
3,2,397,97,1920,1265000
3,1,406,156,1900,1275000
4,2,520,201,2014,665000
2,1,245,106,1890,860000
2,2,0,109,1970,925000
3,1,648,122,1940,1067000
3,1,170,96,1910,950000
2,1,472,139,1940,986000
3,2,245,134,2004,426000
5,3,789,290,1980,880000
2,2,0,110,2000,995000
2,1,876,62,1972,600000
2,1,0,71,1970,380000
4,3,398,220,2014,1250000
2,1,405,80,1890,1326000
4,2,977,304,1935,1000000
3,2,377,377,1920,1570000
3,1,616,18,1965,646250
2,1,182,110,1973,705000
2,2,84,130,1900,730000
2,1,115,76,1900,930000
2,2,0,108,1950,860000
1,1,1730,60,2011,545000
4,2,542,170,1970,768000
3,3,325,132,1910,930000
2,2,0,85,1997,780000
4,2,612,155,1980,560000
1,1,0,53,1888,310000
3,1,653,119,1970,988000
4,2,375,200,1930,1400000
4,3,665,450,2016,2475000
3,2,256,190,2017,1114000
3,1,327,120,1975,650000
3,2,626,145,1995,797000
2,2,0,176,2010,807000
3,2,379,170,1950,625000
2,1,2679,78,1960,635000
4,2,564,254,1920,2920000
2,1,0,96,1890,603000
3,2,818,193,2011,1400000
3,1,827,109,1952,1400000
5,5,1364,518,2013,4000000
2,1,0,80,2013,545000
5,3,844,203,1920,2361000
2,1,90,86,1985,760000
3,2,638,156,1960,1201000
3,1,322,104,1930,805000
4,2,448,311,1998,1900000
3,1,624,114,1962,452000
1,1,0,57,2004,488000
3,1,647,173,1960,600000
3,2,323,142,2015,1012000
2,1,0,72.9,1977,592000
2,1,257,83,1985,421000
2,1,177,84,2013,515000
3,2,949,175,1940,2100000
3,1,234,111,1900,1080000
4,1,465,120,1970,610000
2,1,0,112.9,2014,781000
3,2,119,160,2000,972000
3,2,224,113,1890,1250000
3,2,0,127,2011,930000
4,2,872,185,1970,1300000
2,1,0,65,1970,400000
2,1,245,108,1890,1286000
3,1,277,135,1978,860000
3,2,661,141,1990,650000
3,1,619,129,1965,1162000
2,1,0,65,1990,550000
2,2,180,123,1940,890500
3,1,212,102,1930,1012000
4,2,592,219,2013,1472500
4,2,364,183,1900,2315000
1,1,0,44,2010,362000
3,1,616,117,1930,695000
3,1,508,111,1950,830500
3,1,446,115,1950,780000
2,1,193,107,1995,825000
3,1,632,108,1950,1293000
2,1,0,65,1980,436000
2,1,0,2,1980,650000
3,2,460,176,1940,2000000
3,1,275,90,1920,1225000
2,2,0,75,2009,604000
3,1,279,133,1900,2600000
4,2,694,265,2009,945000
3,2,340,135,2000,730000
3,2,516,145,1920,1518000
4,2,648,215,1910,1800000
3,1,685,143,1941,1665000
4,2,864,228,2008,1120000
3,1,726,130,1965,1420000
3,1,625,135,1960,945000
3,1,184,100,1905,1384000
4,2,450,190,1910,2165000
3,1,322,137,1910,1490000
4,2,645,216,1930,2100000
5,1,739,155,1930,1740000
3,2,531,112,2016,720000
2,1,0,78,2009,605000
4,2,533,170,1980,482500
3,2,848,97,1970,800000
2,1,0,67,1970,700000
4,2,542,221,2009,618350
1,1,0,57,1970,541000
1,1,0,60,1980,270000
2,1,0,71,2003,630000
3,2,362,188,1890,2370000
3,2,269,150,2007,730000
4,2,667,201,1974,1675000
2,2,0,77,2011,685000
1,1,821,33,1975,280000
3,2,173,120,2010,715000
4,2,797,164,1960,1280000
3,1,663,142,1995,505000
2,2,352,103,1950,910000
2,1,381,92,1925,700000
3,1,534,167,1967,683000
2,1,146,86,1970,683000
4,2,300,185,1890,1965000
3,2,319,124,1940,800000
3,1,180,98,2009,585000
2,1,0,70,1970,680500
3,1,616,125,1960,588000
3,1,314,88,1989,710000
3,2,466,467,1930,1005000
1,1,314,45,1960,286000
5,3,890,203,1960,912000
2,1,249,96,1910,1210000
2,2,718,184,1950,1600000
5,2,651,124,1970,1285000
2,1,109,78,1900,1355000
2,1,455,98,1890,1077000
2,1,108,100,2007,598000
2,1,215,98,1910,752000
2,1,227,100,1990,725000
2,2,96,108,1890,1000000
3,1,499,164,1910,2950000
6,2,461,286,1900,1430000
4,2,610,167,1950,1255000
3,1,396,120,1950,662000
3,1,289,109,1998,1003500
2,1,562,116,1950,832500
2,1,103,74,1900,1125000
3,1,699,125,1960,620000
4,3,0,225,1950,1245000
3,1,222,118,1920,1689000
2,1,105,70,1910,1080000
2,1,3634,80,1993,600000
1,1,0,53,1970,375000
7,2,614,316,1970,1300000
3,1,264,117,1915,880000
3,1,312,106,1880,900000
3,1,540,114,1960,617000
2,1,620,85,1950,650000
3,2,170,139,2010,751000
2,2,0,110,2006,1100000
3,1,606,109,1970,916000
4,2,990,267,2003,1800000
3,1,401,134,1960,1103000
4,2,676,181,1975,854000
2,1,259,99,1970,1211000
4,2,293,226,2012,1200000
3,2,92,114,1888,1165000
4,1,318,145,1960,1205000
2,1,1957,69,2012,390000
4,3,286,275,1890,4011000
3,1,171,167,1890,985000
3,2,70,3,2014,730000
4,3,992,374,1935,3550000
4,1,726,181,1940,1350500
3,1,424,94,1970,606000
3,1,665,85,1950,525000
4,2,840,237,1980,1100000
1,1,0,48,1960,410000
3,1,387,135,1900,1131000
3,2,337,146,1993,1210000
3,1,250,98,1900,1360000
2,2,0,78,2013,571000
2,2,0,93,1994,540000
3,2,877,146,1960,3400000
3,2,0,90,2003,742000
3,2,260,128,2006,550000
2,1,638,48,1970,320000
4,2,1145,111,1960,1890000
4,2,514,240,1935,1790000
3,2,568,173,1975,810000
3,1,464,120,1960,796000
4,3,1258,254,1941,2300000
2,1,0,64,1970,726000
2,1,622,122,1970,1150000
3,2,122,139,1998,600000
4,2,288,193,1900,1800000
3,2,565,222,1940,1500000
3,2,189,131,2000,702000
2,1,110,88,2010,690000
2,1,0,54,1970,500000
4,1,842,160,1950,1302000
